,מס' לקוח,שם לקוח,מק'ט,תאור מוצר,תאור משפחה,שם ספק מועדף,מחיר ליחידה,הנחה (%),הנחה כללית (%),שם סוכן,עמלת סוכן (%),חשבונית,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),סה'כ עלויות (שח),סהכ חייב בעמלה שח,סכום בהזמנה (שח),כמות ביח' מפעל,כמות בהזמנה,יתרה בהזמנה,כמות בהזמנה-יח' מפעל,סכום כולל מע'מ מ.חש',% רווח ביחס למחיר,% רווח ביחס לעלות,רווח (שח),סכום (שח),כמות,כמות (ללא סיכום),% רווח לעלות + סיכום,% רווח למחיר + סיכום,סה'כ עמלת סוכן שח,תאריך,ת.אספקה בהזמנה
897,200011,"נע חלקי חילוף בע""מ",46901217GSP,ציריה ימין פורטה 10+ עם רשיון,ציריות,GSP,488.0,50.0,0.0,ישראל בנינפלד,3.0,IN244003941,123.96,0.0,0.0,123.96,243.73,243.72,1,1,0,1,291.0,46.14,90.72,112.45,243.73,1,1,90.72,46.14,7.31,2024-01-02,01/02/2024
898,200011,"נע חלקי חילוף בע""מ",46901217GSP,ציריה ימין פורטה 10+ עם רשיון,ציריות,GSP,488.0,52.0,0.0,ישראל בנינפלד,3.0,IN244004382,247.91,0.0,0.0,247.91,468.69,468.69,2,2,0,2,1070.0,44.1,83.38,206.71,468.69,2,2,83.38,44.1,14.06,2024-06-02,06/02/2024
899,200011,"נע חלקי חילוף בע""מ",46941301GSP,ציריה שמאל מסטר 10+ כוסית סגורה לגיר,ציריות,GSP,532.0,50.0,0.0,ישראל בנינפלד,3.0,IN244016941,154.34,0.0,0.0,154.34,265.97,265.97,1,1,0,1,699.0,38.97,67.15,103.65,265.97,1,1,67.15,38.97,7.97,2024-10-06,10/06/2024
900,200011,"נע חלקי חילוף בע""מ",46941399GSP,ציריה ימין מסטר 10+,ציריות,GSP,653.0,50.0,0.0,ישראל בנינפלד,3.0,IN244016941,189.37,0.0,0.0,189.37,326.46,326.46,1,1,0,1,699.0,38.99,67.22,127.29,326.46,1,1,67.22,38.99,9.79,2024-10-06,10/06/2024
901,200011,"נע חלקי חילוף בע""מ",46941434GSP,ציריה ימין מגאן 19+,ציריות,GSP,807.0,50.0,0.0,ישראל בנינפלד,3.0,IN244024774,187.9,0.0,0.0,187.9,403.54,403.54,1,1,0,1,478.0,50.43,108.32,203.53,403.54,1,1,108.32,50.43,12.1,2024-07-10,07/10/2024
902,200011,"נע חלקי חילוף בע""מ",46941626GSP,ציריה שמאל פלואנס 1.5 דיזל אוטומט 09+,ציריות,GSP,225.0,0.0,0.0,ישראל בנינפלד,3.0,IN244010325,87.79,0.0,0.0,87.79,224.81,224.81,1,1,0,1,536.0,57.94,148.39,130.27,224.81,1,1,148.39,57.94,6.74,2024-02-04,02/04/2024
903,200011,"נע חלקי חילוף בע""מ",46941627GSP,ציריה ימין פלואנס בנזין אוטומט 09+,ציריות,GSP,238.0,0.0,0.0,ישראל בנינפלד,3.0,IK24000928,-137.92,0.0,0.0,-137.92,-237.93,0.0,-1,0,0,0,-948.0,39.03,67.33,-92.87,-237.93,-1,-1,67.33,39.03,-7.13,2024-08-05,
904,200011,"נע חלקי חילוף בע""מ",46941627GSP,ציריה ימין פלואנס בנזין אוטומט 09+,ציריות,GSP,238.0,0.0,0.0,ישראל בנינפלד,3.0,IN244010324,137.92,0.0,0.0,137.92,237.75,237.74,1,1,0,1,284.0,38.98,67.21,92.69,237.75,1,1,67.21,38.98,7.13,2024-02-04,02/04/2024
905,200011,"נע חלקי חילוף בע""מ",46941628GSP,ציריה שמאל פלואנס בנזין אוטומט 09+,ציריות,GSP,228.5,0.0,0.0,ישראל בנינפלד,3.0,IN244010325,89.08,0.0,0.0,89.08,228.31,228.31,1,1,0,1,536.0,57.98,148.6,132.38,228.31,1,1,148.6,57.98,6.84,2024-02-04,02/04/2024
906,200011,"נע חלקי חילוף בע""מ",46941925GSP,ציריה ימין קנגו 1.5 13+,ציריות,GSP,695.0,50.0,0.0,ישראל בנינפלד,3.0,IN244019550,151.56,0.0,0.0,151.56,347.69,347.69,1,1,0,1,734.0,53.4,122.52,185.69,347.69,1,1,122.52,53.4,10.43,2024-07-14,13/07/2024
907,200011,"נע חלקי חילוף בע""מ",46941926GSP,ציריה שמאל קנגו 1.5 13+,ציריות,GSP,549.0,50.0,0.0,ישראל בנינפלד,3.0,IN244019550,120.23,0.0,0.0,120.23,274.66,274.65,1,1,0,1,734.0,53.22,121.59,146.19,274.66,1,1,121.59,53.22,8.23,2024-07-14,13/07/2024
908,200011,"נע חלקי חילוף בע""מ",46941953GSP,ציריה שמאל קנגו 09+ דיזל גיר רגיל גומי צלעות,ציריות,GSP,434.0,50.0,0.0,ישראל בנינפלד,3.0,IN244019259,125.79,0.0,0.0,125.79,217.01,217.0,1,1,0,1,867.0,39.03,67.34,84.7,217.01,1,1,67.34,39.03,6.51,2024-09-07,08/07/2024
909,200011,"נע חלקי חילוף בע""מ",46941954GSP,ציריה ימין קנגו 09+ דיזל גיר רגיל גומי צלעות,ציריות,GSP,544.0,50.0,0.0,ישראל בנינפלד,3.0,IN244019259,157.73,0.0,0.0,157.73,272.01,272.01,1,1,0,1,867.0,39.01,67.27,106.11,272.01,1,1,67.27,39.01,8.16,2024-09-07,08/07/2024
910,200011,"נע חלקי חילוף בע""מ",46962404GSP,ציריה שמאל סוניק 12+,ציריות,GSP,459.0,50.0,0.0,ישראל בנינפלד,3.0,IN244005721,100.34,0.0,0.0,100.34,229.48,229.47,1,1,0,1,575.0,53.27,121.84,122.25,229.48,1,1,121.84,53.27,6.88,2024-02-20,20/02/2024
911,200011,"נע חלקי חילוף בע""מ",46962405GSP,ציריה ימין סוניק 12+,ציריות,GSP,514.0,50.0,0.0,ישראל בנינפלד,3.0,IN244005721,112.03,0.0,0.0,112.03,256.97,256.97,1,1,0,1,575.0,53.4,122.49,137.23,256.97,1,1,122.49,53.4,7.7,2024-02-20,20/02/2024
912,200011,"נע חלקי חילוף בע""מ",47020103GSP,קארדן אאודי 80 1.6 עד A3/88 עד 04 603004,פעמונים,GSP,133.0,50.0,0.0,ישראל בנינפלד,3.0,IN244021843,79.8,0.0,0.0,79.8,132.62,132.62,2,2,0,2,161.0,36.82,61.2,48.84,132.62,2,2,61.2,36.82,3.97,2024-08-15,15/08/2024
913,200011,"נע חלקי חילוף בע""מ",47020107GSP,קארדן A3 עד 04 1.8/אוקטביה עד 04/פולו 603008,פעמונים,GSP,148.0,50.0,0.0,ישראל בנינפלד,3.0,IN244014377,88.56,0.0,0.0,88.56,147.99,147.99,2,2,0,2,179.0,37.15,62.09,54.99,147.99,2,2,62.09,37.15,4.43,2024-05-15,15/05/2024
914,200011,"נע חלקי חילוף בע""מ",47020521GSP,פעמון 10 Q5/+10 A4+ חור 27 שן גסות 803107,פעמונים,GSP,167.0,50.0,0.0,ישראל בנינפלד,3.0,IN244011525,96.85,0.0,0.0,96.85,166.81,166.79,2,2,0,2,201.0,38.93,67.06,64.95,166.81,2,2,67.06,38.93,5.0,2024-04-15,15/04/2024
915,200011,"נע חלקי חילוף בע""מ",47020708GSP,פעמון 08 A4/+10 A6+ חור 30 803087,פעמונים,GSP,207.0,52.0,0.0,ישראל בנינפלד,3.0,IN244002190,124.44,0.0,0.0,124.44,198.43,198.42,2,2,0,2,238.0,34.28,54.67,68.03,198.43,2,2,54.67,34.28,5.95,2024-01-18,18/01/2024
916,200011,"נע חלקי חילוף בע""מ",47550545GSP,פעמון ווינר 03+ חור 28,פעמונים,GSP,218.0,50.0,0.0,ישראל בנינפלד,3.0,IN244018092,40.17,0.0,0.0,40.17,109.19,109.19,1,1,0,1,252.0,60.21,163.66,65.74,109.19,1,1,163.66,60.21,3.27,2024-06-26,25/06/2024
917,200011,"נע חלקי חילוף בע""מ",47550547GSP,פעמון ווינר חור 29,פעמונים,GSP,202.0,50.0,0.0,ישראל בנינפלד,3.0,IN244018092,47.18,0.0,0.0,47.18,101.18,101.17,1,1,0,1,252.0,50.37,108.02,50.96,101.18,1,1,108.02,50.37,3.03,2024-06-26,25/06/2024
918,200011,"נע חלקי חילוף בע""מ",47580179GSP,פעמון אוקטביה 05-09/גולף 04-09/פאסאט בנזין,פעמונים,GSP,137.0,50.0,0.0,ישראל בנינפלד,3.0,IK24000972,-48.21,0.0,0.0,-48.21,-68.48,0.0,-1,0,0,0,-431.0,26.59,37.78,-18.21,-68.48,-1,-1,37.78,26.59,-2.05,2024-05-19,
919,200011,"נע חלקי חילוף בע""מ",47580179GSP,פעמון אוקטביה 05-09/גולף 04-09/פאסאט בנזין,פעמונים,GSP,137.0,50.0,0.0,ישראל בנינפלד,3.0,IN244003937,96.42,0.0,0.0,96.42,136.92,136.92,2,2,0,2,366.0,26.57,37.74,36.39,136.92,2,2,37.74,26.57,4.1,2024-01-02,01/02/2024
920,200011,"נע חלקי חילוף בע""מ",47580183GSP,פעמון אוקטביה 05-09/גולף 04-09/פאסאט דיזל,פעמונים,GSP,171.0,50.0,0.0,ישראל בנינפלד,3.0,IN244003937,109.54,0.0,0.0,109.54,170.9,170.9,2,2,0,2,366.0,32.9,51.33,56.23,170.9,2,2,51.33,32.9,5.12,2024-01-02,01/02/2024
921,200011,"נע חלקי חילוף בע""מ",47580183GSP,פעמון אוקטביה 05-09/גולף 04-09/פאסאט דיזל,פעמונים,GSP,171.0,50.0,0.0,ישראל בנינפלד,3.0,IN244004021,219.08,0.0,0.0,219.08,342.01,342.0,4,4,0,4,406.0,32.94,51.42,112.66,342.01,4,4,51.42,32.94,10.26,2024-04-02,04/02/2024
922,200011,"נע חלקי חילוף בע""מ",47580183GSP,פעמון אוקטביה 05-09/גולף 04-09/פאסאט דיזל,פעמונים,GSP,171.0,50.0,0.0,ישראל בנינפלד,3.0,IN244004028,109.54,0.0,0.0,109.54,171.07,171.06,2,2,0,2,206.0,32.96,51.48,56.39,171.07,2,2,51.48,32.96,5.13,2024-04-02,04/02/2024
923,200011,"נע חלקי חילוף בע""מ",47580893GSP,קארדן רומסטר/פביה חור 24,פעמונים,GSP,161.0,50.0,0.0,ישראל בנינפלד,3.0,IN244023555,136.32,0.0,0.0,136.32,160.82,160.81,2,2,0,2,194.0,12.23,14.43,19.67,160.82,2,2,14.43,12.23,4.82,2024-09-16,16/09/2024
924,200011,"נע חלקי חילוף בע""מ",47580902GSP,פעמון רפיד חור 30,פעמונים,GSP,207.0,50.0,0.0,ישראל בנינפלד,3.0,IN244012521,124.02,0.0,0.0,124.02,206.97,206.97,2,2,0,2,248.0,37.07,61.87,76.74,206.97,2,2,61.87,37.07,6.2,2024-04-30,30/04/2024
925,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמון איביזה 03+/קופרה/קורדובה 04+/רומסטר   VW812,פעמונים,GSP,168.0,50.0,0.0,ישראל בנינפלד,3.0,IN244023594,98.42,0.0,0.0,98.42,167.66,168.38,2,2,0,2,202.0,38.29,65.24,64.21,167.66,2,2,65.24,38.29,5.02,2024-09-16,16/09/2024
926,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמון איביזה 03+/קופרה/קורדובה 04+/רומסטר   VW812,פעמונים,GSP,177.0,50.0,0.0,ישראל בנינפלד,3.0,IN244012083,98.42,0.0,0.0,98.42,177.05,177.04,2,2,0,2,213.0,41.41,74.49,73.31,177.05,2,2,74.49,41.41,5.31,2024-04-21,21/04/2024
927,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמון איביזה 03+/קופרה/קורדובה 04+/רומסטר   VW812,פעמונים,GSP,177.0,50.0,0.0,ישראל בנינפלד,3.0,IN244012254,98.42,0.0,0.0,98.42,177.05,177.04,2,2,0,2,213.0,41.41,74.49,73.31,177.05,2,2,74.49,41.41,5.31,2024-04-24,24/04/2024
928,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמון איביזה 03+/קופרה/קורדובה 04+/רומסטר   VW812,פעמונים,GSP,177.0,50.0,0.0,ישראל בנינפלד,3.0,IN244022313,147.63,0.0,0.0,147.63,265.09,265.09,3,3,0,3,316.0,41.3,74.17,109.5,265.09,3,3,74.17,41.3,7.95,2024-08-25,25/08/2024
929,200011,"נע חלקי חילוף בע""מ",47780669GSP,קארדן ג'טה 06+/קאדי 04+ חור 30 קוטר 108,פעמונים,GSP,176.0,50.0,0.0,ישראל בנינפלד,3.0,IN244024756,40.97,0.0,0.0,40.97,88.03,88.02,1,1,0,1,237.0,50.45,108.41,44.41,88.03,1,1,108.41,50.45,2.64,2024-07-10,07/10/2024
930,200011,"נע חלקי חילוף בע""מ",47780775GSP,פעמון גולף 10+/אוקטביה 11+ חור 27,פעמונים,GSP,178.98,50.0,0.0,ישראל בנינפלד,3.0,IK24001083,-59.92,0.0,0.0,-59.92,-89.74,0.0,-1,0,0,0,-105.0,30.22,45.27,-27.12,-89.74,-1,-1,45.27,30.22,-2.69,2024-09-06,
931,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמון קאדי 08+ גיר רגיל/סופרב 06+ חור 30,פעמונים,GSP,219.0,50.0,0.0,ישראל בנינפלד,3.0,IN244023411,269.36,0.0,0.0,269.36,437.74,437.74,4,4,0,4,518.0,35.46,57.63,155.24,437.74,4,4,57.63,35.46,13.13,2024-09-15,12/09/2024
932,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמון קאדי 08+ גיר רגיל/סופרב 06+ חור 30,פעמונים,GSP,219.0,50.0,0.0,ישראל בנינפלד,3.0,IN244024756,51.01,0.0,0.0,51.01,109.53,109.53,1,1,0,1,237.0,50.42,108.28,55.23,109.53,1,1,108.28,50.42,3.28,2024-07-10,07/10/2024
933,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמון קאדי 08+ גיר רגיל/סופרב 06+ חור 30,פעמונים,GSP,219.0,50.0,0.0,ישראל בנינפלד,3.0,IN244025184,51.01,0.0,0.0,51.01,109.53,109.52,1,1,0,1,134.0,50.42,108.28,55.23,109.53,1,1,108.28,50.42,3.28,2024-10-14,14/10/2024
934,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמון קאדי 08+ גיר רגיל/סופרב 06+ חור 30,פעמונים,GSP,224.0,50.0,0.0,ישראל בנינפלד,3.0,IN244008823,134.68,0.0,0.0,134.68,224.06,224.05,2,2,0,2,268.0,36.89,61.37,82.65,224.06,2,2,61.37,36.89,6.72,2024-03-19,19/03/2024
935,200011,"נע חלקי חילוף בע""מ",47941300GSP,פעמון מסטר 10+,פעמונים,GSP,272.0,50.0,0.0,ישראל בנינפלד,3.0,IN244019248,245.19,0.0,0.0,245.19,407.82,407.82,3,3,0,3,483.0,36.87,61.33,150.39,407.82,3,3,61.33,36.87,12.23,2024-09-07,08/07/2024
936,200011,"נע חלקי חילוף בע""מ",59310131GSP,בולם קד ימין CRV 07+,בולמים,GSP,146.0,50.0,0.0,ישראל בנינפלד,3.0,IN244014248,49.82,0.0,0.0,49.82,73.04,73.04,1,1,0,1,600.0,28.79,42.2,21.02,73.04,1,1,42.2,28.79,2.19,2024-05-15,14/05/2024
937,200011,"נע חלקי חילוף בע""מ",59310131GSP,בולם קד ימין CRV 07+,בולמים,GSP,146.0,50.0,0.0,ישראל בנינפלד,3.0,IN244015301,49.82,0.0,0.0,49.82,73.14,73.13,1,1,0,1,177.0,28.88,42.4,21.12,73.14,1,1,42.4,28.88,2.19,2024-05-23,22/05/2024
938,200011,"נע חלקי חילוף בע""מ",59310132GSP,בולם קד שמאל CRV 07+,בולמים,GSP,146.0,50.0,0.0,ישראל בנינפלד,3.0,IN244014248,49.81,0.0,0.0,49.81,73.05,73.04,1,1,0,1,600.0,28.81,42.25,21.04,73.05,1,1,42.25,28.81,2.19,2024-05-15,14/05/2024
939,200011,"נע חלקי חילוף בע""מ",59310132GSP,בולם קד שמאל CRV 07+,בולמים,GSP,146.0,50.0,0.0,ישראל בנינפלד,3.0,IN244015301,49.81,0.0,0.0,49.81,73.13,73.13,1,1,0,1,177.0,28.88,42.41,21.12,73.13,1,1,42.41,28.88,2.19,2024-05-23,22/05/2024
940,200011,"נע חלקי חילוף בע""מ",59310133GSP,בולם אח הונדה CRV 07+,בולמים,GSP,91.0,50.0,0.0,ישראל בנינפלד,3.0,IN244014235,71.44,0.0,0.0,71.44,90.74,90.74,2,2,0,2,112.0,18.26,23.2,16.57,90.74,2,2,23.2,18.26,2.72,2024-05-15,15/05/2024
941,200011,"נע חלקי חילוף בע""מ",59370983GSP,בולם קד ימין יאריס 07+,בולמים,GSP,177.0,50.0,0.0,ישראל בנינפלד,3.0,IN244013431,68.71,0.0,0.0,68.71,88.18,88.17,1,1,0,1,109.0,19.07,24.48,16.82,88.18,1,1,24.48,19.07,2.64,2024-06-05,06/05/2024
942,200011,"נע חלקי חילוף בע""מ",59371850GSP,בולם אח ראב 4 07-18,בולמים,GSP,138.0,50.0,0.0,ישראל בנינפלד,3.0,IN244019010,82.58,0.0,0.0,82.58,137.75,137.74,2,2,0,2,167.0,37.05,61.8,51.03,137.75,2,2,61.8,37.05,4.13,2024-07-07,06/07/2024
943,200011,"נע חלקי חילוף בע""מ",59391397GSP,בולם אח אקסנט 07+/קיה ריו 06-10,בולמים,GSP,53.0,0.0,0.0,ישראל בנינפלד,3.0,IN244021412,51.72,0.0,0.0,51.72,106.0,106.0,2,2,0,2,406.0,48.2,98.8,51.1,106.0,2,2,98.8,48.2,3.18,2024-08-08,08/08/2024
944,200011,"נע חלקי חילוף בע""מ",59451287GSP,בולם קד שמאל מזדה 3 עד 12/מזדה 5,בולמים,GSP,236.0,50.0,0.0,ישראל בנינפלד,3.0,IN244014363,51.17,0.0,0.0,51.17,118.01,118.01,1,1,0,1,282.0,53.63,123.7,63.29,118.01,1,1,123.7,53.63,3.54,2024-05-15,15/05/2024
945,200011,"נע חלקי חילוף בע""מ",59451289GSP,בולם קד ימין מזדה 3 עד 12/מזדה 5,בולמים,GSP,236.0,50.0,0.0,ישראל בנינפלד,3.0,IN244014363,70.88,0.0,0.0,70.88,118.02,118.01,1,1,0,1,282.0,36.94,61.51,43.59,118.02,1,1,61.51,36.94,3.54,2024-05-15,15/05/2024
946,200011,"נע חלקי חילוף בע""מ",59551265ADD,בולם אח מיקרה 05-10/נוט 07-13,בולמים,ADD,84.0,50.0,0.0,ישראל בנינפלד,3.0,IK24000617,-79.84,0.0,0.0,-79.84,-84.01,0.0,-2,0,0,0,-2630.0,1.96,2.06,-1.64,-84.01,-2,-2,2.06,1.96,-2.52,2024-03-20,
947,200011,"נע חלקי חילוף בע""מ",59551265ADD,בולם אח מיקרה 05-10/נוט 07-13,בולמים,ADD,84.0,50.0,0.0,ישראל בנינפלד,3.0,IN244005180,79.84,0.0,0.0,79.84,84.07,84.07,2,2,0,2,315.0,2.03,2.13,1.7,84.07,2,2,2.13,2.03,2.52,2024-02-14,14/02/2024
948,200011,"נע חלקי חילוף בע""מ",59551501GSP,בולם קד ימין נוט 07-13,בולמים,GSP,180.0,50.0,0.0,ישראל בנינפלד,3.0,IN244005180,47.34,0.0,0.0,47.34,90.08,90.07,1,1,0,1,315.0,44.44,84.57,40.03,90.08,1,1,84.57,44.44,2.7,2024-02-14,14/02/2024
949,200011,"נע חלקי חילוף בע""מ",59551502GSP,בולם קד שמאל נוט 07-13,בולמים,GSP,180.0,50.0,0.0,ישראל בנינפלד,3.0,IN244005180,47.34,0.0,0.0,47.34,90.08,90.07,1,1,0,1,315.0,44.44,84.57,40.03,90.08,1,1,84.57,44.44,2.7,2024-02-14,14/02/2024
950,200011,"נע חלקי חילוף בע""מ",59551904GSP,בולם קד ימין קשקאי עד 13,בולמים,GSP,260.0,50.0,0.0,ישראל בנינפלד,3.0,IN244020821,90.95,0.0,0.0,90.95,129.98,129.98,1,1,0,1,310.0,27.02,38.62,35.13,129.98,1,1,38.62,27.02,3.89,2024-07-31,30/07/2024
951,200011,"נע חלקי חילוף בע""מ",59551906GSP,בולם קד שמאל קשקאי עד 13,בולמים,GSP,260.0,50.0,0.0,ישראל בנינפלד,3.0,IN244020821,90.95,0.0,0.0,90.95,129.98,129.98,1,1,0,1,310.0,27.02,38.62,35.13,129.98,1,1,38.62,27.02,3.89,2024-07-31,30/07/2024
952,200011,"נע חלקי חילוף בע""מ",59620605ADD,בולם קד ימין אימפרזה 01-02,בולמים,ADD,61.0,0.0,0.0,ישראל בנינפלד,3.0,IN244012880,44.85,0.0,0.0,44.85,61.17,61.16,1,1,0,1,149.0,23.67,32.29,14.48,61.17,1,1,32.29,23.67,1.83,2024-01-05,01/05/2024
953,200011,"נע חלקי חילוף בע""מ",59620607ADD,בולם קד שמאל אימפרזה 01-02,בולמים,ADD,61.0,0.0,0.0,ישראל בנינפלד,3.0,IN244012880,44.85,0.0,0.0,44.85,61.17,61.16,1,1,0,1,149.0,23.67,32.29,14.48,61.17,1,1,32.29,23.67,1.83,2024-01-05,01/05/2024
954,200011,"נע חלקי חילוף בע""מ",59641268GSP,בולם קד שמאל ברלינגו 08+/פרטנר 08+  צ.ד אחורי,בולמים,GSP,143.5,0.0,0.0,ישראל בנינפלד,3.0,IN244018950,86.12,0.0,0.0,86.12,143.65,143.65,1,1,0,1,342.0,37.04,61.79,53.22,143.65,1,1,61.79,37.04,4.3,2024-04-07,04/07/2024
955,200011,"נע חלקי חילוף בע""מ",59641268GSP,בולם קד שמאל ברלינגו 08+/פרטנר 08+  צ.ד אחורי,בולמים,GSP,287.0,50.0,0.0,ישראל בנינפלד,3.0,IN244018970,86.12,0.0,0.0,86.12,143.65,143.65,1,1,0,1,342.0,37.04,61.79,53.22,143.65,1,1,61.79,37.04,4.3,2024-07-07,06/07/2024
956,200011,"נע חלקי חילוף בע""מ",59641271GSP,בולם קד ימין ברלינגו 08+/פרטנר 08+ צ.ד אחורי,בולמים,GSP,143.5,0.0,0.0,ישראל בנינפלד,3.0,IN244018950,86.12,0.0,0.0,86.12,143.65,143.65,1,1,0,1,342.0,37.04,61.79,53.22,143.65,1,1,61.79,37.04,4.3,2024-04-07,04/07/2024
957,200011,"נע חלקי חילוף בע""מ",59641271GSP,בולם קד ימין ברלינגו 08+/פרטנר 08+ צ.ד אחורי,בולמים,GSP,287.0,50.0,0.0,ישראל בנינפלד,3.0,IN244018970,86.12,0.0,0.0,86.12,143.65,143.65,1,1,0,1,342.0,37.04,61.79,53.22,143.65,1,1,61.79,37.04,4.3,2024-07-07,06/07/2024
958,200011,"נע חלקי חילוף בע""מ",59901741GSP,בולם אח קרניבל 07+,בולמים,GSP,68.5,0.0,0.0,ישראל בנינפלד,3.0,IN244020710,96.18,0.0,0.0,96.18,137.3,137.3,2,2,0,2,197.0,26.94,38.47,37.0,137.3,2,2,38.47,26.94,4.11,2024-07-29,29/07/2024
959,200011,"נע חלקי חילוף בע""מ",59941968GSP,בולם קד קנגו 09+/סיטיאן 16+,בולמים,GSP,247.0,50.0,0.0,ישראל בנינפלד,3.0,IN244019259,173.22,0.0,0.0,173.22,247.01,247.01,2,2,0,2,867.0,26.87,38.32,66.37,247.01,2,2,38.32,26.87,7.41,2024-09-07,08/07/2024
960,200011,"נע חלקי חילוף בע""מ",60140509DEFU,משאבת הגה כח ב.מ.וו סדרה 88-97 E34/E39 5,משאבות הגה כח,DEFU,347.14,0.0,0.0,ישראל בנינפלד,3.0,IK24000617,-192.86,0.0,0.0,-192.86,-347.18,0.0,-1,0,0,0,-2630.0,41.44,74.61,-143.9,-347.18,-1,-1,74.61,41.44,-10.41,2024-03-20,
961,200011,"נע חלקי חילוף בע""מ",60140511DEFU,משאבת הגה כח ב.מ.וו סדרה 89-94 E34 5,משאבות הגה כח,DEFU,347.14,0.0,0.0,ישראל בנינפלד,3.0,IK24000617,-192.86,0.0,0.0,-192.86,-347.17,0.0,-1,0,0,0,-2630.0,41.44,74.61,-143.89,-347.17,-1,-1,74.61,41.44,-10.41,2024-03-20,
962,200011,"נע חלקי חילוף בע""מ",61372113YAS,הגה כח לנדקרוזר 03-09,הגה כוח,YAS,1450.0,50.0,0.0,ישראל בנינפלד,3.0,IN244021013,298.72,0.0,0.0,298.72,724.91,724.91,1,1,0,1,854.0,55.79,135.39,404.44,724.91,1,1,135.39,55.79,21.74,2024-04-08,04/08/2024
963,200011,"נע חלקי חילוף בע""מ",63580158ORG,מ.מים אוקטביה 1.8 13+/לאון 13+/גולף 13+ מושלמת,משאבות מים,,900.0,0.0,0.0,ישראל בנינפלד,3.0,IN244018235,0.0,0.0,0.0,0.0,1800.13,1800.12,2,2,0,2,2112.0,97.0,0.0,1746.12,1800.13,2,2,174612.61,97.0,54.0,2024-06-27,27/06/2024
964,200011,"נע חלקי חילוף בע""מ",65680943LPR,מ.ג ימין ויטרה 91-94,משאבות גלגל,LPR,23.89,0.0,0.0,ישראל בנינפלד,3.0,IN244013145,14.63,0.0,0.0,14.63,23.89,23.89,1,1,0,1,303.0,35.76,58.39,8.54,23.89,1,1,58.39,35.76,0.71,2024-05-05,05/05/2024
965,200011,"נע חלקי חילוף בע""מ",65680945LPR,מ.ג שמאל ויטרה 91-94,משאבות גלגל,LPR,23.89,0.0,0.0,ישראל בנינפלד,3.0,IN244013145,14.63,0.0,0.0,14.63,23.9,23.89,1,1,0,1,303.0,35.78,58.46,8.55,23.9,1,1,58.46,35.78,0.71,2024-05-05,05/05/2024
966,200011,"נע חלקי חילוף בע""מ",68550704GSP,הגה מכני טידה 08-12/נוט עד 14,הגה מכני,GSP,676.0,50.0,0.0,ישראל בנינפלד,3.0,IN244003362,434.14,0.0,0.0,434.14,676.2,676.19,2,2,0,2,797.0,32.79,51.08,221.77,676.2,2,2,51.08,32.79,20.28,2024-01-28,28/01/2024
967,200011,"נע חלקי חילוף בע""מ",68550704GSP,הגה מכני טידה 08-12/נוט עד 14,הגה מכני,GSP,676.0,50.0,0.0,ישראל בנינפלד,3.0,IN244004616,217.07,0.0,0.0,217.07,337.74,337.74,1,1,0,1,401.0,32.72,50.92,110.53,337.74,1,1,50.92,32.72,10.13,2024-08-02,08/02/2024
968,200011,"נע חלקי חילוף בע""מ",68551945YAS,הגה מכני קשקאי 08-13,הגה מכני,YAS,540.0,50.0,0.0,ישראל בנינפלד,3.0,IN244021043,267.28,0.0,0.0,267.28,540.3,540.29,2,2,0,2,638.0,47.53,96.08,256.81,540.3,2,2,96.08,47.53,16.2,2024-04-08,03/08/2024
969,200011,"נע חלקי חילוף בע""מ",68551945YAS,הגה מכני קשקאי 08-13,הגה מכני,YAS,540.0,53.0,0.0,ישראל בנינפלד,3.0,IN244004503,267.28,0.0,0.0,267.28,507.82,507.81,2,2,0,2,600.0,44.36,84.29,225.3,507.82,2,2,84.29,44.36,15.23,2024-07-02,07/02/2024
970,200011,"נע חלקי חילוף בע""מ",69020744ER,ז.פ על ימין עקום 10-17 A7/11-17 A6,זרוע פרונט,TEKNOROT,118.0,50.0,0.0,ישראל בנינפלד,3.0,IN244016357,41.4,0.0,0.0,41.4,59.03,59.03,1,1,0,1,885.0,26.86,38.3,15.85,59.03,1,1,38.3,26.86,1.77,2024-04-06,03/06/2024
971,200011,"נע חלקי חילוף בע""מ",69020746ER,ז.פ על שמאל עקום 10-17 A7/11-17 A6,זרוע פרונט,TEKNOROT,120.0,50.0,0.0,ישראל בנינפלד,3.0,IN244016357,42.0,0.0,0.0,42.0,60.03,60.03,1,1,0,1,885.0,27.03,38.64,16.22,60.03,1,1,38.64,27.03,1.8,2024-04-06,03/06/2024
